_id,PARID,FULL_ADDRESS,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESSDIR,PROPERTYADDRESSSTREET,PROPERTYADDRESSSUF,PROPERTYADDRESSUNITDESC,PROPERTYUNITNO,PROPERTYCITY,PROPERTYSTATE,PROPERTYZIP,SCHOOLCODE,SCHOOLDESC,MUNICODE,MUNIDESC,RECORDDATE,SALEDATE,PRICE,DEEDBOOK,DEEDPAGE,SALECODE,SALEDESC,INSTRTYP,INSTRTYPDESC,latitude,longitude,neighborhood
3212377,0046P00003000000,"0 PERRYSVILLE AVE, PITTSBURGH, PA 15214",0, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,125,25th Ward - PITTSBURGH,5/6/2024,3/6/2024,6628,19659,44,2,CITY TREASURER SALE,QC,QUIT CLAIM,40.489089,-80.018839,Perry North
3212379,0046K00064000000,"0 PERRYSVILLE AVE, PITTSBURGH, PA 15214",0, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,125,25th Ward - PITTSBURGH,5/6/2024,3/7/2024,8000,19659,67,2,CITY TREASURER SALE,QC,QUIT CLAIM,40.489089,-80.018839,Perry North
3212620,0056L00366000000,"0 ELECTRIC ST, PITTSBURGH, PA 15207",0, ,,ELECTRIC,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,1/7/2025,12/31/2024,1,19916,61,H,MULTI-PARCEL SALE,DE,DEED,40.408507,-79.937729,Hazelwood
3212651,0024J00444000000,"823 PERALTA ST, PITTSBURGH, PA 15212",823, ,,PERALTA,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,123,23rd Ward - PITTSBURGH,2/9/2024,2/9/2024,1,19574,311,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.455366,-79.996327,East Allegheny
3212712,0027D00286000000,"400 N NEVILLE ST, PITTSBURGH, PA 15213",400, ,N,NEVILLE,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,7/30/2024,6/25/2024,1,19752,362,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.451403,-79.949519,North Oakland
3212845,0022H00211000000,"0 BRIGHTON PL, PITTSBURGH, PA 15212",0, ,,BRIGHTON,PL,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,8/6/2024,7/10/2024,3800,19760,536,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.458261,-80.017292,California-Kirkbride
3212851,0027D00263000000,"234 MELWOOD AVE, PITTSBURGH, PA 15213",234, ,,MELWOOD,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,6/26/2024,6/25/2024,1,19717,94,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.451113,-79.949924,North Oakland
3212910,0042M00207000000,"2904 MERWYN AVE, PITTSBURGH, PA 15204",2904, ,,MERWYN,AVE,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2/29/2024,2/26/2024,1,19588,328,3,LOVE AND AFFECTION SALE,DE,DEED,40.455853,-80.050494,Sheraden
3212975,0121J00288000000,"1665 DUFFIELD ST, PITTSBURGH, PA 15206",1665, ,,DUFFIELD,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,8/12/2024,8/5/2024,60000,19765,213,H,MULTI-PARCEL SALE,DE,DEED,40.48524,-79.9302,Stanton Heights
3213079,0003J00098000000,"419 BAILEY AVE, PITTSBURGH, PA 15211",419, ,,BAILEY,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,118,18th Ward - PITTSBURGH,8/14/2024,8/1/2024,1,19768,7,3,LOVE AND AFFECTION SALE,DE,DEED,40.427032,-79.998549,Mount Washington
3213116,0022H00043000000,"0 CALIFORNIA AVE, PITTSBURGH, PA 15212",0, ,,CALIFORNIA,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,11/12/2024,10/15/2024,3000,19859,171,H,MULTI-PARCEL SALE,DE,DEED,40.470742,-80.036216,Marshall-Shadeland
3213118,0022H00119000000,"0 MCCULLOUGH ST, PITTSBURGH, PA 15212",0, ,,MCCULLOUGH,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,11/12/2024,10/15/2024,3000,19859,177,H,MULTI-PARCEL SALE,DE,DEED,40.45867,-80.016777,California-Kirkbride
3213117,0022C00109000000,"0 MORRISON ST, PITTSBURGH, PA 15212",0, ,,MORRISON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,121,21st Ward - PITTSBURGH,11/12/2024,10/15/2024,3000,19859,177,H,MULTI-PARCEL SALE,DE,DEED,40.460271,-80.02212,California-Kirkbride
3213314,0086J00070000000,"1810 MURDOCH RD, PITTSBURGH, PA 15217",1810, ,,MURDOCH,RD,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,8/27/2024,8/19/2024,1,19782,310,H,MULTI-PARCEL SALE,DE,DEED,40.43603,-79.9309,Squirrel Hill South
3213320,0095L00297000000,"404 ARISTON AVE, PITTSBURGH, PA 15210",404, ,,ARISTON,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,8/29/2024,8/7/2024,71000,19784,458,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.3874,-79.98999,Carrick
3213372,0022H00209000000,"0 BRIGHTON PL, PITTSBURGH, PA 15212",0, ,,BRIGHTON,PL,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,3/25/2024,3/7/2024,200,19615,9,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.458261,-80.017292,California-Kirkbride
3213396,0010G00301000000,"0 BEDFORD AVE, PITTSBURGH, PA 15219",0, ,,BEDFORD,AVE,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,6/24/2024,4/30/2024,19000,19712,286,H,MULTI-PARCEL SALE,DE,DEED,40.448073,-79.978699,Middle Hill
3213397,0010G00302000000,"0 BEDFORD AVE, PITTSBURGH, PA 15219",0, ,,BEDFORD,AVE,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,6/24/2024,4/30/2024,19000,19712,286,H,MULTI-PARCEL SALE,DE,DEED,40.448073,-79.978699,Middle Hill
3213444,0001H00217000000,"4 MARKET SQ, PITTSBURGH, PA 15222",4, ,,MARKET,SQ,,,PITTSBURGH,PA,15222,47,Pittsburgh,101,1st Ward  - PITTSBURGH,9/5/2024,8/29/2024,1,19791,447,3,LOVE AND AFFECTION SALE,SW,SPECIAL WARRANTY,40.44019,-80.002426,Central Business District
3213722,0049E00234000000,"4001 BUTLER ST, PITTSBURGH, PA 15201",4001, ,,BUTLER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,7/1/2024,6/26/2024,1795500,19720,526,H,MULTI-PARCEL SALE,DE,DEED,40.469066,-79.96235,Central Lawrenceville
3213802,0175K00126000000,"7620 MEADE ST, PITTSBURGH, PA 15221",7620, ,,MEADE,ST,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,4/5/2024,4/4/2024,2100000,19629,225,H,MULTI-PARCEL SALE,DE,DEED,40.447485,-79.89379,Point Breeze North
3213804,0040H00169000000,"0 ARNOLD ST, PITTSBURGH, PA 15205",0, ,,ARNOLD,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,4/10/2024,4/5/2024,82500,19634,333,H,MULTI-PARCEL SALE,DE,DEED,40.440082,-80.050734,Crafton Heights
3213852,0020L00047000000,"0 LAKEWOOD ST, PITTSBURGH, PA 15220",0, ,,LAKEWOOD,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,7/8/2024,6/25/2024,50000,19727,386,1,SHERIFF SALE,SD,SHERIFF DEED,40.447948,-80.041219,Elliott
3213862,0052A00168000000,"406 N NEVILLE ST, PITTSBURGH, PA 15213",406, ,N,NEVILLE,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,6/26/2024,6/25/2024,1,19717,118,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.451174,-79.949382,North Oakland
3214004,0025K00162050500,"2635 PENN AVE, UNIT 505, PITTSBURGH, PA 15222",2635, ,,PENN,AVE,UNIT,505,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,4/30/2024,4/17/2024,1250000,19653,144,0,VALID SALE,SW,SPECIAL WARRANTY,40.455792,-79.977676,Strip District
3214072,0056F00302000000,"0 MARSDEN ST, PITTSBURGH, PA 15207",0, ,,MARSDEN,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,8/28/2024,8/2/2024,1,19783,177,H,MULTI-PARCEL SALE,QC,QUIT CLAIM,40.410766,-79.942427,Hazelwood
3214168,0040C00277000000,"1656 ARNOLD ST, PITTSBURGH, PA 15205",1656, ,,ARNOLD,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2/4/2025,12/31/2024,125000,19940,6,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.442408,-80.054805,Crafton Heights
3214269,0077P00220000000,"2806 PERRYSVILLE AVE, PITTSBURGH, PA 15214",2806, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,6/11/2024,6/6/2024,134000,19698,368,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.4737,-80.010111,Perry South
3214301,0049S00070000000,"4562 FRIENDSHIP AVE, PITTSBURGH, PA 15224",4562, ,,FRIENDSHIP,AVE,,,PITTSBURGH,PA,15224,47,Pittsburgh,109,9th Ward - PITTSBURGH,10/11/2024,10/9/2024,315000,19830,147,H,MULTI-PARCEL SALE,DE,DEED,40.464707,-79.950917,Bloomfield
3214300,0084P00107B00100,"400 S HIGHLAND AVE, UNIT B1, PITTSBURGH, PA 15206",400, ,S,HIGHLAND,AVE,UNIT,B1,PITTSBURGH,PA,15206,47,Pittsburgh,107,7th Ward - PITTSBURGH,9/17/2024,9/5/2024,112244,19804,286,0,VALID SALE,DE,DEED,40.453823,-79.925432,Shadyside
3214306,0084D00010000000,"408 ENRIGHT CT, PITTSBURGH, PA 15206",408, ,,ENRIGHT,CT,,,PITTSBURGH,PA,15206,47,Pittsburgh,112,12th Ward - PITTSBURGH,10/24/2024,9/26/2024,1,19842,273,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.460988,-79.91632,East Liberty
3214305,0036K00170000000,"2355 ROSEGARDEN RD, PITTSBURGH, PA 15220",2355, ,,ROSEGARDEN,RD,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,10/29/2024,9/24/2024,1,19845,489,3,LOVE AND AFFECTION SALE,DE,DEED,40.407295,-80.043141,Banksville
3214315,0040R00192000000,"121 KEEVER AVE, PITTSBURGH, PA 15205",121, ,,KEEVER,AVE,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,11/14/2024,11/12/2024,345000,19863,189,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.434542,-80.055599,Westwood
3214324,0046N00156000000,"2130 HOLYOKE ST, PITTSBURGH, PA 15214",2130, ,,HOLYOKE,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,125,25th Ward - PITTSBURGH,12/12/2024,12/11/2024,84000,19892,276,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.46389,-80.01406,Perry South
3214329,0087R00063000000,"6324 EBDY ST, PITTSBURGH, PA 15217",6324, ,,EBDY,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,12/18/2024,12/16/2024,435000,19897,298,0,VALID SALE,SW,SPECIAL WARRANTY,40.424368,-79.922973,Squirrel Hill South
3214337,0012N00119000000,"135 PIUS ST, PITTSBURGH, PA 15203",135, ,,PIUS,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,12/20/2024,11/19/2024,0,19902,507,3,LOVE AND AFFECTION SALE,DE,DEED,40.42447,-79.97981,South Side Slopes
3214335,0023K00142000000,"1224 PALO ALTO ST, PITTSBURGH, PA 15212",1224, ,,PALO ALTO,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,122,22nd Ward - PITTSBURGH,12/24/2024,12/20/2024,775000,19905,571,0,VALID SALE,SW,SPECIAL WARRANTY,40.456119,-80.010822,Central Northside
3214334,0027H00160003900,"144 N DITHRIDGE ST, UNIT 201, PITTSBURGH, PA 15213",144, ,N,DITHRIDGE,ST,UNIT,201,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,12/24/2024,12/12/2024,180000,19905,565,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.44818,-79.950895,North Oakland
3214338,0010M00233000000,"2550-2552 CENTRE AVE, PITTSBURGH, PA 15219",2550,-2552,,CENTRE,AVE,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2/14/2025,11/19/2024,5000,19949,576,DT,DATE OF TRANSFER (RECORD YR <> SALE YR),DE,DEED,40.451234,-79.954225,North Oakland
3214349,0084K00014000000,"248 SPAHR ST, PITTSBURGH, PA 15232",248, ,,SPAHR,ST,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2/28/2024,2/23/2024,595000,19587,1,0,VALID SALE,DE,DEED,40.457409,-79.927745,Shadyside
3214367,0015L00112000000,"66 SYLVANIA AVE, PITTSBURGH, PA 15210",66, ,,SYLVANIA,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,3/26/2024,3/19/2024,71000,19615,262,35,CORPORATION TRANSFER,DE,DEED,40.41673,-80.00712,Beltzhoover
3214360,0023F00072000000,"110 E JEFFERSON ST, PITTSBURGH, PA 15212",110, ,E,JEFFERSON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,3/14/2024,3/8/2024,290000,19602,262,0,VALID SALE,DE,DEED,40.459549,-80.008854,Central Northside
3214363,0051D00056000000,"353 S GRAHAM ST, PITTSBURGH, PA 15232",353, ,S,GRAHAM,ST,,,PITTSBURGH,PA,15232,47,Pittsburgh,108,8th Ward - PITTSBURGH,3/14/2024,2/8/2024,925000,19603,506,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.46023,-79.93632,Friendship
3214365,0059N00070000000,"223 HORNADAY RD, PITTSBURGH, PA 15210",223, ,,HORNADAY,RD,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,3/15/2024,3/14/2024,11000,19605,554,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.39584,-79.98166,Carrick
3214364,0014S00298000000,"0 PENN AVE, PITTSBURGH, PA 15210",0, ,,PENN,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,839,Mt. Oliver  ,3/18/2024,2/9/2024,450,19606,468,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.450002,-79.903756,Point Breeze
3214372,0051E00233000A00,"605 GROSS ST, PITTSBURGH, PA 15224",605, ,,GROSS,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,3/28/2024,3/21/2024,197500,19618,524,14,TIME ON MARKET (INSUFF/EXCESS),GW,GENERAL WARRANTY,40.457901,-79.94609,Bloomfield
3214377,0084J00060000000,"5715 ELLSWORTH AVE, PITTSBURGH, PA 15232",5715, ,,ELLSWORTH,AVE,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,4/3/2024,4/2/2024,10,19626,71,H,MULTI-PARCEL SALE,DE,DEED,40.455238,-79.932124,Shadyside
3214373,0024D00081000000,"1428 LOWRIE ST, PITTSBURGH, PA 15212",1428, ,,LOWRIE,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,124,24th Ward - PITTSBURGH,3/27/2024,3/26/2024,10,19617,82,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.46101,-79.98568,Troy Hill
3214381,0088C00011000000,"6376 CATON ST, PITTSBURGH, PA 15217",6376, ,,CATON,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,4/10/2024,3/21/2024,180000,19633,516,3,LOVE AND AFFECTION SALE,FD,FIDUCIARY DEED,40.423172,-79.921186,Squirrel Hill South
3214368,0033F00273000000,"323 REIFERT ST, PITTSBURGH, PA 15210",323, ,,REIFERT,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,130,30th Ward - PITTSBURGH,3/26/2024,3/22/2024,85000,19616,386,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.40925,-79.994782,Knoxville
3214387,0011H00400000000,"110 BURROWS ST, PITTSBURGH, PA 15213",110, ,,BURROWS,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,5/10/2024,5/10/2024,595000,19665,108,0,VALID SALE,SW,SPECIAL WARRANTY,40.439701,-79.966845,West Oakland
3214398,0060R00185000000,"1814 OAKHURST ST, PITTSBURGH, PA 15210",1814, ,,OAKHURST,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,9/3/2024,8/30/2024,28000,19788,369,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.39653,-79.98973,Carrick
3214397,0006L00211000000,"398 SWEETBRIAR ST, PITTSBURGH, PA 15211",398, ,,SWEETBRIAR,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,9/4/2024,8/29/2024,125000,19790,37,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.435984,-80.022547,Duquesne Heights
3214399,0056R00107000000,"232 WINSTON ST, PITTSBURGH, PA 15207",232, ,,WINSTON,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,9/4/2024,8/21/2024,1,19790,65,3,LOVE AND AFFECTION SALE,DE,DEED,40.404782,-79.94004,Hazelwood
3214414,0120N00015003800,"5519 BERLIN WAY, PITTSBURGH, PA 15201",5519, ,,BERLIN,WAY,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,9/16/2024,8/27/2024,750000,19802,197,0,VALID SALE,DE,DEED,40.484179,-79.95002,Upper Lawrenceville
3214410,0045B00026000000,"3007 STAYTON ST, PITTSBURGH, PA 15212",3007, ,,STAYTON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,9/11/2024,9/11/2024,75000,19798,52,35,CORPORATION TRANSFER,DE,DEED,40.47204,-80.02833,Marshall-Shadeland
3214413,0014B00307000000,"813 E WARRINGTON AVE, PITTSBURGH, PA 15210",813, ,E,WARRINGTON,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,9/13/2024,9/6/2024,220000,19800,484,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.42197,-79.9932,Allentown
3214421,0006S00197000000,"164 OLYMPIA ST, PITTSBURGH, PA 15211",164, ,,OLYMPIA,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,9/24/2024,9/20/2024,340000,19810,387,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.434978,-80.017101,Mount Washington
3214417,0049J00227000000,"222 38TH ST, PITTSBURGH, PA 15201",222, ,,38TH,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,106,6th Ward - PITTSBURGH,9/18/2024,9/13/2024,870000,19805,464,16,BUILDING NOT YET ASSESSED,DE,DEED,40.46624,-79.963805,Lower Lawrenceville
3214424,0086R00082000000,"5720 MUNHALL RD, PITTSBURGH, PA 15217",5720, ,,MUNHALL,RD,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,9/27/2024,9/20/2024,386555,19815,344,0,VALID SALE,SW,SPECIAL WARRANTY,40.43409,-79.924477,Squirrel Hill South
3214427,0003M00184000000,"17 UXOR WAY, PITTSBURGH, PA 15203",17, ,,UXOR,WAY,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,9/30/2024,9/27/2024,245000,19816,66,0,VALID SALE,SW,SPECIAL WARRANTY,40.427104,-79.984566,South Side Flats
3214428,0060C00277000000,"122 LINNVIEW AVE, PITTSBURGH, PA 15210",122, ,,LINNVIEW,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,9/25/2024,9/19/2024,37500,19812,354,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.403087,-79.98766,Carrick
3214433,0056K00213000000,"207 E ELIZABETH ST, PITTSBURGH, PA 15207",207, ,E,ELIZABETH,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,10/22/2024,10/16/2024,1000,19838,533,36,QUIT CLAIM,QC,QUIT CLAIM,40.407646,-79.941276,Hazelwood
3214442,0084N00108000000,"612 SUMMERLEA ST, PITTSBURGH, PA 15232",612, ,,SUMMERLEA,ST,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,11/6/2024,10/26/2024,1,19853,336,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.454653,-79.931709,Shadyside
3214445,0018G00145000000,"115 HAMBURG ST, PITTSBURGH, PA 15220",115, ,,HAMBURG,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,11/8/2024,10/28/2024,173000,19857,368,0,VALID SALE,DE,DEED,40.428624,-80.040017,Ridgemont
3214448,0163F00226000000,"4518 CERISE ST, PITTSBURGH, PA 15214",4518, ,,CERISE,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,11/19/2024,11/7/2024,275000,19867,459,0,VALID SALE,DE,DEED,40.498723,-80.009857,Summer Hill
3214451,0051E00101000000,"4790 YEW ST, PITTSBURGH, PA 15224",4790, ,,YEW,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,11/25/2024,6/5/2024,47500,19873,548,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.45874,-79.94867,Bloomfield
3214459,0063A00036000000,"2367 PERRICREST DR, PITTSBURGH, PA 15220",2367, ,,PERRICREST,DR,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,11/27/2024,11/26/2024,260000,19878,429,9,OTHER INVALID SALES INDICATED,SW,SPECIAL WARRANTY,40.403608,-80.046979,Banksville
3214462,0049G00077000000,"4206 BESSEMER ST, PITTSBURGH, PA 15201",4206, ,,BESSEMER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,12/19/2024,12/11/2024,266000,19900,389,0,VALID SALE,SW,SPECIAL WARRANTY,40.468981,-79.957698,Central Lawrenceville
3214464,0012K00320000000,"2121-2135 MARY ST, PITTSBURGH, PA 15203",2121,-2135,,MARY,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,12/24/2024,12/23/2024,1500000,19906,250,35,CORPORATION TRANSFER,DE,DEED,40.425697,-79.974365,South Side Flats
3214471,0024E00200000000,"863 VISTA ST, PITTSBURGH, PA 15212",863, ,,VISTA,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,123,23rd Ward - PITTSBURGH,12/31/2024,12/20/2024,77500,19910,480,99,CORRECTIVE DEED / DUPLICATE SALE,SW,SPECIAL WARRANTY,40.45848,-79.99611,East Allegheny
3214476,0086P00150021600,"5600 MUNHALL RD, UNIT 216, PITTSBURGH, PA 15217",5600, ,,MUNHALL,RD,UNIT,216,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,12/30/2024,12/20/2024,260000,19910,17,0,VALID SALE,SW,SPECIAL WARRANTY,40.433415,-79.926233,Squirrel Hill South
3214480,0003G00040000000,"803 E CARSON ST, PITTSBURGH, PA 15203",803, ,E,CARSON,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,1/8/2025,12/19/2024,1,19917,295,3,LOVE AND AFFECTION SALE,DE,DEED,40.428864,-79.99082,South Side Flats
3214481,0014C00341000000,"969 MANTON WAY, PITTSBURGH, PA 15210",969, ,,MANTON,WAY,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,1/7/2025,12/20/2024,70500,19915,454,0,VALID SALE,DE,DEED,40.421492,-79.989136,Allentown
3214482,0172L00126000000,"140 BROADCREST DR, PITTSBURGH, PA 15235",140, ,,BROADCREST,DR,,,PITTSBURGH,PA,15235,47,Pittsburgh,112,12th Ward - PITTSBURGH,1/7/2025,12/18/2024,1,19915,498,3,LOVE AND AFFECTION SALE,DE,DEED,40.47526,-79.88928,Lincoln-Lemington-Belmar
3214488,0014R00185000000,"0 BAUSMAN ST, PITTSBURGH, PA 15210",0, ,,BAUSMAN,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,130,30th Ward - PITTSBURGH,1/17/2024,1/11/2024,6000,19551,295,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.414422,-79.988578,Knoxville
3214489,0041F00084000000,"1346 OAKGLEN ST, PITTSBURGH, PA 15204",1346, ,,OAKGLEN,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,128,28th Ward - PITTSBURGH,1/23/2024,1/23/2024,1,19556,332,3,LOVE AND AFFECTION SALE,DE,DEED,40.449283,-80.060765,Crafton Heights
3214485,0028A00043000000,"261 ROBINSON ST, PITTSBURGH, PA 15213",261, ,,ROBINSON,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,1/8/2025,12/30/2024,368000,19918,229,9,OTHER INVALID SALES INDICATED,DE,DEED,40.44201,-79.96592,West Oakland
3214497,0087A00227000000,"0 COVODE ST, PITTSBURGH, PA 15217",0, ,,COVODE,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2/7/2024,2/2/2024,1,19571,449,H,MULTI-PARCEL SALE,DE,DEED,40.431601,-79.929224,Squirrel Hill South
3214498,0126J00294000000,"6655 KINSMAN RD, PITTSBURGH, PA 15217",6655, ,,KINSMAN,RD,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2/7/2024,2/1/2024,1,19571,560,3,LOVE AND AFFECTION SALE,DE,DEED,40.445517,-79.913673,Squirrel Hill North
3214504,0018A00075000000,"1835 WARRIORS RD, PITTSBURGH, PA 15205",1835, ,,WARRIORS,RD,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2/9/2024,2/6/2024,232000,19574,282,0,VALID SALE,WD,WARRANTY DEED,40.431235,-80.048412,Westwood
3214521,0019D00247000000,"14 WABASH ST, PITTSBURGH, PA 15220",14, ,,WABASH,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,4/4/2024,3/25/2024,118000,19628,457,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.441185,-80.035244,West End
